bilheteunico;calldate;hora;tipo;app;origem;destino;duracao;billsec;duracaototal;
1703607664.3903;26/12/2023;13:21:04;IN;Agente;4216;Agente/604;12;31;43;
1703607664.3904;26/12/2023;13:21:05;IN;Agente;3612;Agente/604;11;13;24;
1703607667.3905;26/12/2023;13:21:08;IN;Agente;3516;Agente/607;15;40;55;
1703607680.3910;26/12/2023;13:21:21;IN;Agente;1806;Agente/616;14;26;40;
1703607683.3912;26/12/2023;13:21:24;IN;Agente;0408;Agente/613;10;28;38;
1703607691.3914;26/12/2023;13:21:32;IN;Agente;3709;Agente/611;29;26;55;
1703607697.3916;26/12/2023;13:21:37;IN;Agente;0014;Agente/610;26;29;55;
1703607714.3921;26/12/2023;13:21:54;IN;Agente;1507;Agente/604;9;2;11;
1703607727.3925;26/12/2023;13:22:07;IN;Agente;4416;Agente/616;41;3;44;
1703607753.3927;26/12/2023;13:22:34;IN;Agente;2408;Agente/604;22;4;26;
1703607762.3929;26/12/2023;13:22:43;IN;Agente;1203;Agente/614;14;5;19;
1703607763.3931;26/12/2023;13:22:44;IN;Agente;0217;Agente/613;15;3;18;
1703607813.3933;26/12/2023;13:23:34;IN;Agente;1808;Agente/607;8;3;11;
1703607851.3935;26/12/2023;13:24:12;IN;Agente;0904;Agente/614;44;4;48;
1703607859.3937;26/12/2023;13:24:19;IN;Agente;1418;Agente/631;11;3;14;
1703607883.3939;26/12/2023;13:24:43;IN;Agente;0207;Agente/611;20;4;24;
1703607887.3941;26/12/2023;13:24:48;IN;Agente;1210;Agente/610;38;4;42;
1703607892.3943;26/12/2023;13:24:53;IN;Agente;3519;Agente/616;19;4;23;
1703607912.3945;26/12/2023;13:25:13;IN;Agente;2019;Agente/604;13;3;16;
1703607918.3947;26/12/2023;13:25:18;IN;Agente;2702;Agente/613;210;3;213;
1703607941.3949;26/12/2023;13:25:42;IN;Agente;2420;Agente/610;5;4;9;
1703607953.3951;26/12/2023;13:25:54;IN;Agente;2118;Agente/607;14;4;18;
1703607953.3952;26/12/2023;13:25:54;IN;Agente;1506;Agente/611;35;3;38;
1703607967.3955;26/12/2023;13:26:08;IN;Agente;4214;Agente/604;32;3;35;
1703607969.3957;26/12/2023;13:26:09;IN;Agente;3909;Agente/631;14;4;18;
1703607973.3959;26/12/2023;13:26:14;IN;Agente;2705;Agente/614;40;3;43;
1703607978.3961;26/12/2023;13:26:18;IN;Agente;1205;Agente/616;23;4;27;
1703608006.3963;26/12/2023;13:26:46;IN;Agente;3601;Agente/611;46;4;50;
1703608012.3965;26/12/2023;13:26:53;IN;Agente;0214;Agente/604;9;4;13;
1703608014.3967;26/12/2023;13:26:55;IN;Agente;4506;Agente/610;32;3;35;
1703608020.3969;26/12/2023;13:27:01;IN;Agente;3611;Agente/607;22;4;26;
1703608039.3971;26/12/2023;13:27:19;IN;Agente;4513;Agente/631;28;2;30;
1703608044.3973;26/12/2023;13:27:25;IN;Agente;0217;Agente/616;35;3;38;
1703608057.3975;26/12/2023;13:27:37;IN;Agente;0218;Agente/614;18;3;21;
1703608071.3977;26/12/2023;13:27:52;IN;Agente;3802;Agente/604;23;4;27;
1703608088.3979;26/12/2023;13:28:08;IN;Agente;2607;Agente/607;48;5;53;
1703608089.3980;26/12/2023;13:28:09;IN;Agente;0217;Agente/614;18;3;21;
1703608104.3983;26/12/2023;13:28:25;IN;Agente;1410;Agente/610;10;4;14;
1703608106.3985;26/12/2023;13:28:27;IN;Agente;0905;Agente/611;19;3;22;
1703608114.3987;26/12/2023;13:28:35;IN;Agente;3802;Agente/631;40;3;43;
1703608115.3988;26/12/2023;13:28:36;IN;Agente;1215;Agente/614;23;3;26;
1703608131.3991;26/12/2023;13:28:51;IN;Agente;3606;Agente/616;14;3;17;
1703608140.3993;26/12/2023;13:29:01;IN;Agente;0405;Agente/604;9;4;13;
1703608145.3995;26/12/2023;13:29:05;IN;Agente;4507;Agente/610;11;4;15;
1703608155.3997;26/12/2023;13:29:15;IN;Agente;1220;Agente/611;15;3;18;
1703608158.3999;26/12/2023;13:29:19;IN;Agente;1809;Agente/613;29;2;31;
1703608160.4001;26/12/2023;13:29:21;IN;Agente;2016;Agente/607;44;4;48;
1703608163.4003;26/12/2023;13:29:23;IN;Agente;0209;Agente/614;16;3;19;
1703608169.4005;26/12/2023;13:29:29;IN;Agente;4103;Agente/616;20;3;23;
1703608182.4007;26/12/2023;13:29:43;IN;Agente;3802;Agente/604;66;4;70;
1703608184.4009;26/12/2023;13:29:45;IN;Agente;4415;Agente/631;23;3;26;
1703608215.4011;26/12/2023;13:30:15;IN;Agente;4118;Agente/613;35;3;38;
1703608221.4013;26/12/2023;13:30:22;IN;Agente;4216;Agente/610;15;4;19;
1703608236.4015;26/12/2023;13:30:36;IN;Agente;1504;Agente/611;26;3;29;
1703608252.4017;26/12/2023;13:30:53;IN;Agente;0205;Agente/614;35;3;38;
1703608253.4018;26/12/2023;13:30:53;IN;Agente;1410;Agente/616;13;3;16;
1703608253.4020;26/12/2023;13:30:54;IN;Agente;1405;Agente/607;31;5;36;
1703608258.4023;26/12/2023;13:30:58;IN;Agente;0426;Agente/604;20;16;36;
1703608259.4025;26/12/2023;13:31:00;IN;Agente;1214;Agente/610;47;4;51;
1703608266.4027;26/12/2023;13:31:07;IN;Agente;3802;Agente/631;18;2;20;
1703608296.4030;26/12/2023;13:31:37;IN;Agente;4507;Agente/613;36;2;38;
1703608320.4032;26/12/2023;13:32:01;IN;Agente;1214;Agente/611;17;3;20;
1703608331.4034;26/12/2023;13:32:11;IN;Agente;4018;Agente/610;14;4;18;
1703608357.4036;26/12/2023;13:32:38;IN;Agente;4406;Agente/616;16;3;19;
1703608362.4038;26/12/2023;13:32:43;IN;Agente;3909;Agente/631;33;4;37;
1703608363.4039;26/12/2023;13:32:43;IN;Agente;3805;Agente/610;18;16;34;
1703608363.4040;26/12/2023;13:32:43;IN;Agente;0209;Agente/604;23;4;27;
1703608375.4044;26/12/2023;13:32:56;IN;Agente;3902;Agente/607;32;2;34;
1703608397.4047;26/12/2023;13:33:17;IN;Agente;3515;Agente/611;17;5;22;
1703608404.4049;26/12/2023;13:33:24;IN;Agente;3505;Agente/604;26;4;30;
1703608412.4051;26/12/2023;13:33:33;IN;Agente;2706;Agente/613;34;2;36;
1703608468.4053;26/12/2023;13:34:29;IN;Agente;3518;Agente/611;21;3;24;
1703608472.4055;26/12/2023;13:34:32;IN;Agente;1514;Agente/616;25;3;28;
1703608472.4056;26/12/2023;13:34:32;IN;Agente;0412;Agente/604;15;4;19;
1703608480.4059;26/12/2023;13:34:40;IN;Agente;0405;Agente/610;30;4;34;
1703608491.4061;26/12/2023;13:34:52;IN;Agente;4412;Agente/631;12;3;15;
1703608503.4063;26/12/2023;13:35:03;IN;Agente;1204;Agente/613;34;4;38;
1703608504.4065;26/12/2023;13:35:04;IN;Agente;0419;Agente/607;24;6;30;
1703608522.4067;26/12/2023;13:35:23;IN;Agente;1014;Agente/604;13;3;16;
1703608522.4068;26/12/2023;13:35:23;IN;Agente;3607;Agente/611;33;3;36;
1703608528.4071;26/12/2023;13:35:29;IN;QUE;3519;VILLE-900;0;1;1;
1703608532.4073;26/12/2023;13:35:32;IN;Agente;3519;Agente/610;13;4;17;
1703608538.4075;26/12/2023;13:35:38;IN;Agente;3909;Agente/616;17;5;22;
1703608543.4077;26/12/2023;13:35:44;IN;Agente;3421;Agente/631;11;3;14;
1703608546.4079;26/12/2023;13:35:47;IN;Agente;0217;Agente/607;29;4;33;
1703608548.4081;26/12/2023;13:35:49;IN;Agente;0420;Agente/604;24;2;26;
1703608562.4083;26/12/2023;13:36:03;INTERNO;SIP;VILLE-9961;VILLE-1204;20;4;24;
1703608574.4085;26/12/2023;13:36:15;IN;Agente;2713;Agente/610;1;5;6;
1703608588.4087;26/12/2023;13:36:28;IN;Agente;2712;Agente/613;24;3;27;
1703608589.4089;26/12/2023;13:36:30;IN;Agente;2110;Agente/631;36;5;41;
1703608610.4091;26/12/2023;13:36:50;IN;Agente;0408;Agente/611;55;4;59;
1703608632.4093;26/12/2023;13:37:13;IN;Agente;1404;Agente/604;16;2;18;
1703608637.4095;26/12/2023;13:37:17;IN;Agente;4220;Agente/607;13;5;18;
1703608638.4097;26/12/2023;13:37:19;IN;Agente;0415;Agente/610;16;3;19;
1703608640.4099;26/12/2023;13:37:21;IN;Agente;1217;Agente/613;74;3;77;
1703608644.4101;26/12/2023;13:37:24;IN;Agente;1220;Agente/631;27;5;32;
1703608687.4104;26/12/2023;13:38:07;IN;QUE;3501;VILLE-901;0;1;1;
1703608694.4106;26/12/2023;13:38:14;IN;Agente;2414;Agente/616;18;3;21;
1703608703.4108;26/12/2023;13:38:24;IN;Agente;0921;Agente/604;10;3;13;
1703608714.4110;26/12/2023;13:38:34;IN;Agente;3513;Agente/610;38;4;42;
1703608743.4112;26/12/2023;13:39:04;IN;QUE;1403;VILLE-900;0;1;1;
1703608747.4114;26/12/2023;13:39:08;IN;Agente;1910;Agente/611;13;2;15;
1703608748.4115;26/12/2023;13:39:08;IN;Agente;1403;Agente/604;10;3;13;
1703608753.4118;26/12/2023;13:39:13;IN;Agente;1213;Agente/610;11;17;28;
1703608760.4120;26/12/2023;13:39:21;IN;Agente;1407;Agente/607;21;1;22;
1703608769.4123;26/12/2023;13:39:30;IN;Agente;2014;Agente/631;12;3;15;
1703608770.4124;26/12/2023;13:39:30;IN;Agente;0007;Agente/613;11;3;14;
1703608783.4127;26/12/2023;13:39:44;IN;Agente;1213;Agente/611;40;3;43;
1703608784.4129;26/12/2023;13:39:45;IN;Agente;2705;Agente/616;11;4;15;
1703608787.4131;26/12/2023;13:39:48;IN;Agente;3515;Agente/604;17;3;20;
1703608800.4133;26/12/2023;13:40:00;IN;Agente;1016;Agente/613;105;2;107;
1703608805.4135;26/12/2023;13:40:05;IN;Agente;1509;Agente/610;30;3;33;
1703608809.4137;26/12/2023;13:40:10;IN;Agente;1015;Agente/604;11;11;22;
1703608822.4139;26/12/2023;13:40:22;IN;QUE;3201;VILLE-900;0;3;3;
1703608836.4141;26/12/2023;13:40:37;IN;Agente;1508;Agente/611;23;3;26;
1703608851.4143;26/12/2023;13:40:52;IN;Agente;4014;Agente/607;13;3;16;
1703608891.4145;26/12/2023;13:41:32;IN;Agente;0416;Agente/631;24;3;27;
1703608894.4147;26/12/2023;13:41:35;IN;Agente;1208;Agente/610;10;5;15;
1703608912.4149;26/12/2023;13:41:52;IN;Agente;1009;Agente/604;12;4;16;
1703608912.4150;26/12/2023;13:41:53;IN;Agente;1208;Agente/611;35;3;38;
1703608915.4153;26/12/2023;13:41:55;IN;Agente;1808;Agente/610;14;4;18;
1703608921.4155;26/12/2023;13:42:01;IN;Agente;3805;Agente/613;61;3;64;
1703608924.4157;26/12/2023;13:42:05;IN;Agente;2110;Agente/607;14;3;17;
1703608935.4159;26/12/2023;13:42:15;IN;Agente;0409;Agente/631;21;4;25;
1703608935.4160;26/12/2023;13:42:16;IN;Agente;0414;Agente/604;25;2;27;
1703608938.4163;26/12/2023;13:42:19;IN;Agente;4023;Agente/616;27;10;37;
1703608943.4164;26/12/2023;13:42:24;IN;Agente;3510;Agente/610;30;11;41;
1703608953.4167;26/12/2023;13:42:33;IN;Agente;2204;Agente/611;29;16;45;
1703608957.4169;26/12/2023;13:42:37;IN;Agente;1410;Agente/607;13;10;23;
1703608968.4172;26/12/2023;13:42:48;IN;Agente;0418;Agente/631;27;13;40;
1703608970.4173;26/12/2023;13:42:50;IN;Agente;3511;Agente/604;2;3;5;
1703608979.4176;26/12/2023;13:42:59;IN;Agente;3511;Agente/616;20;12;32;
1703608985.4177;26/12/2023;13:43:05;IN;Agente;3903;Agente/604;33;3;36;
1703609002.4180;26/12/2023;13:43:23;IN;Agente;4115;Agente/613;23;2;25;
1703609003.4181;26/12/2023;13:43:23;IN;Agente;1403;Agente/607;22;3;25;
1703609044.4184;26/12/2023;13:44:05;IN;Agente;4007;Agente/610;10;4;14;
1703609048.4186;26/12/2023;13:44:08;IN;Agente;3821;Agente/611;12;3;15;
1703609048.4187;26/12/2023;13:44:08;IN;Agente;2109;Agente/604;13;3;16;
1703609055.4190;26/12/2023;13:44:15;IN;Agente;2405;Agente/631;24;3;27;
1703609073.4192;26/12/2023;13:44:34;IN;Agente;0208;Agente/616;23;14;37;
1703609100.4195;26/12/2023;13:45:00;IN;Agente;3822;Agente/611;19;3;22;
1703609111.4197;26/12/2023;13:45:12;IN;Agente;3511;Agente/604;13;3;16;
1703609114.4199;26/12/2023;13:45:15;IN;Agente;2420;Agente/613;33;3;36;
1703609122.4201;26/12/2023;13:45:23;IN;Agente;3812;Agente/607;7;3;10;
1703609135.4203;26/12/2023;13:45:36;IN;Agente;3812;Agente/610;16;3;19;
1703609165.4205;26/12/2023;13:46:05;IN;Agente;2708;Agente/610;55;5;60;
1703609172.4207;26/12/2023;13:46:13;IN;Agente;3708;Agente/611;15;3;18;
1703609196.4209;26/12/2023;13:46:36;IN;Agente;1807;Agente/631;12;3;15;
1703609216.4211;26/12/2023;13:46:56;IN;Agente;3702;Agente/616;10;4;14;
1703609221.4213;26/12/2023;13:47:02;IN;Agente;0919;Agente/604;27;4;31;
1703609222.4214;26/12/2023;13:47:03;IN;Agente;4219;Agente/607;30;3;33;
1703609241.4217;26/12/2023;13:47:22;IN;Agente;0212;Agente/613;22;2;24;
1703609281.4219;26/12/2023;13:48:01;IN;Agente;1514;Agente/611;43;3;46;
1703609285.4221;26/12/2023;13:48:05;IN;Agente;3910;Agente/631;10;4;14;
1703609323.4223;26/12/2023;13:48:44;IN;Agente;4023;Agente/610;11;3;14;
1703609392.4225;26/12/2023;13:49:52;IN;Agente;3417;Agente/616;24;3;27;
1703609394.4227;26/12/2023;13:49:54;IN;Agente;2107;Agente/604;15;3;18;
1703609403.4229;26/12/2023;13:50:04;IN;Agente;1103;Agente/607;11;3;14;
1703609410.4231;26/12/2023;13:50:11;IN;Agente;4114;Agente/613;18;2;20;
1703609411.4232;26/12/2023;13:50:12;IN;Agente;4201;Agente/631;12;3;15;
1703609415.4235;26/12/2023;13:50:16;IN;Agente;0214;Agente/611;12;3;15;
1703609425.4237;26/12/2023;13:50:26;IN;Agente;2113;Agente/610;13;3;16;
1703609449.4239;26/12/2023;13:50:49;IN;Agente;4118;Agente/604;11;2;13;
1703609451.4241;26/12/2023;13:50:51;IN;Agente;4119;Agente/607;11;34;45;
1703609473.4245;26/12/2023;13:51:13;IN;Agente;3908;Agente/616;50;3;53;
1703609476.4247;26/12/2023;13:51:17;IN;QUE;4122;VILLE-900;0;1;1;
1703609482.4249;26/12/2023;13:51:22;IN;Agente;4122;Agente/613;17;3;20;
1703609489.4252;26/12/2023;13:51:30;IN;Agente;4220;Agente/631;14;4;18;
1703609497.4254;26/12/2023;13:51:37;IN;Agente;2118;Agente/611;32;3;35;
1703609497.4255;26/12/2023;13:51:38;IN;Agente;1808;Agente/610;12;4;16;
1703609515.4258;26/12/2023;13:51:55;IN;Agente;3714;Agente/613;14;3;17;
1703609530.4260;26/12/2023;13:52:10;IN;Agente;4505;Agente/604;10;3;13;
1703609538.4262;26/12/2023;13:52:19;IN;Agente;1103;Agente/610;15;3;18;
1703609538.4263;26/12/2023;13:52:19;IN;Agente;2201;Agente/616;26;15;41;
1703609546.4266;26/12/2023;13:52:26;IN;Agente;2414;Agente/607;12;2;14;
1703609546.4267;26/12/2023;13:52:27;IN;Agente;3702;Agente/631;12;4;16;
1703609563.4271;26/12/2023;13:52:43;IN;Agente;0014;Agente/611;22;4;26;
1703609580.4273;26/12/2023;13:53:01;IN;Agente;3709;Agente/610;20;15;35;
1703609582.4275;26/12/2023;13:53:03;IN;Agente;2706;Agente/613;13;2;15;
1703609583.4276;26/12/2023;13:53:04;IN;Agente;4502;Agente/604;11;2;13;
1703609608.4280;26/12/2023;13:53:29;IN;Agente;4002;Agente/607;22;4;26;
1703609622.4282;26/12/2023;13:53:43;IN;Agente;4518;Agente/631;12;4;16;
1703609623.4283;26/12/2023;13:53:44;IN;Agente;4009;Agente/604;6;4;10;
1703609636.4286;26/12/2023;13:53:56;IN;Agente;4119;Agente/611;21;4;25;
1703609637.4287;26/12/2023;13:53:57;IN;Agente;1115;Agente/616;16;3;19;
1703609640.4290;26/12/2023;13:54:01;IN;Agente;4201;Agente/613;17;3;20;
1703609641.4291;26/12/2023;13:54:02;IN;Agente;4009;Agente/610;50;4;54;
1703609650.4294;26/12/2023;13:54:11;IN;Agente;0211;Agente/604;26;15;41;
1703609669.4297;26/12/2023;13:54:29;IN;Agente;0009;Agente/631;30;4;34;
1703609669.4298;26/12/2023;13:54:30;IN;Agente;2705;Agente/607;20;16;36;
1703609681.4301;26/12/2023;13:54:42;IN;Agente;4506;Agente/611;20;5;25;
1703609690.4304;26/12/2023;13:54:51;IN;Agente;2702;Agente/616;29;2;31;
1703609714.4306;26/12/2023;13:55:14;IN;Agente;4020;Agente/613;26;3;29;
1703609717.4308;26/12/2023;13:55:18;IN;Agente;2113;Agente/604;9;4;13;
1703609719.4310;26/12/2023;13:55:20;IN;Agente;0214;Agente/610;26;5;31;
1703609747.4312;26/12/2023;13:55:47;IN;Agente;0402;Agente/631;16;4;20;
1703609748.4314;26/12/2023;13:55:49;IN;Agente;0017;Agente/607;13;4;17;
1703609751.4316;26/12/2023;13:55:52;IN;Agente;3806;Agente/604;10;3;13;
1703609761.4318;26/12/2023;13:56:02;IN;Agente;1103;Agente/611;24;3;27;
1703609796.4320;26/12/2023;13:56:37;IN;Agente;4115;Agente/616;12;3;15;
1703609797.4322;26/12/2023;13:56:38;IN;Agente;3401;Agente/604;8;4;12;
1703609800.4324;26/12/2023;13:56:40;IN;Agente;3821;Agente/613;48;3;51;
1703609808.4326;26/12/2023;13:56:49;IN;Agente;4505;Agente/610;14;4;18;
1703609828.4328;26/12/2023;13:57:09;IN;Agente;2010;Agente/611;19;3;22;
1703609832.4330;26/12/2023;13:57:13;IN;Agente;3819;Agente/607;21;4;25;
1703609862.4332;26/12/2023;13:57:43;IN;Agente;2009;Agente/631;50;4;54;
1703609862.4333;26/12/2023;13:57:43;IN;Agente;2019;Agente/610;31;4;35;
1703609873.4336;26/12/2023;13:57:53;IN;Agente;2209;Agente/611;25;3;28;
1703609876.4338;26/12/2023;13:57:56;IN;Agente;2016;Agente/613;32;4;36;
1703609896.4340;26/12/2023;13:58:16;IN;Agente;4409;Agente/604;31;3;34;
1703609940.4342;26/12/2023;13:59:00;IN;Agente;4011;Agente/616;28;3;31;
1703609957.4344;26/12/2023;13:59:17;IN;Agente;3807;Agente/604;11;4;15;
1703609961.4346;26/12/2023;13:59:22;IN;Agente;4218;Agente/610;58;3;61;
1703609961.4347;26/12/2023;13:59:22;IN;QUE;2018;VILLE-901;0;2;2;
1703609965.4350;26/12/2023;13:59:25;IN;Agente;0014;Agente/611;37;2;39;
1703609967.4352;26/12/2023;13:59:27;IN;Agente;2018;Agente/613;35;4;39;
1703609970.4354;26/12/2023;13:59:30;IN;Agente;0218;Agente/607;31;4;35;
1703609980.4356;26/12/2023;13:59:41;IN;QUE;1504;VILLE-900;0;3;3;
1703609982.4358;26/12/2023;13:59:42;IN;Agente;2011;Agente/604;8;3;11;
1703609986.4360;26/12/2023;13:59:47;IN;Agente;1802;Agente/604;13;14;27;
1703609986.4361;26/12/2023;13:59:47;IN;QUE;1504;VILLE-900;0;1;1;
1703609987.4362;26/12/2023;13:59:48;IN;Agente;0419;Agente/631;23;3;26;
1703609995.4365;26/12/2023;13:59:56;IN;Agente;2011;Agente/616;17;3;20;
1703610002.4368;26/12/2023;14:00:03;IN;Agente;0402;Agente/607;17;15;32;
1703610003.4369;26/12/2023;14:00:03;IN;Agente;1504;Agente/616;21;27;48;
1703610003.4370;26/12/2023;14:00:04;IN;Agente;1201;Agente/611;16;25;41;
1703610006.4371;26/12/2023;14:00:07;IN;Agente;3409;Agente/613;17;12;29;
1703610027.4375;26/12/2023;14:00:28;IN;Agente;4218;Agente/604;11;3;14;
1703610031.4379;26/12/2023;14:00:31;IN;Agente;1208;Agente/631;28;4;32;
1703610044.4381;26/12/2023;14:00:44;IN;Agente;0408;Agente/613;17;2;19;
1703610045.4382;26/12/2023;14:00:45;IN;Agente;2011;Agente/610;10;4;14;
1703610045.4384;26/12/2023;14:00:46;IN;Agente;2007;Agente/607;29;16;45;
1703610055.4387;26/12/2023;14:00:56;IN;Agente;2010;Agente/604;13;4;17;
1703610062.4390;26/12/2023;14:01:03;IN;Agente;0217;Agente/611;20;3;23;
1703610063.4391;26/12/2023;14:01:03;IN;Agente;2011;Agente/616;10;2;12;
1703610069.4394;26/12/2023;14:01:09;IN;Agente;1018;Agente/610;29;4;33;
1703610082.4397;26/12/2023;14:01:22;IN;Agente;1208;Agente/613;23;2;25;
1703610086.4399;26/12/2023;14:01:27;IN;Agente;2809;Agente/631;11;5;16;
1703610106.4401;26/12/2023;14:01:47;IN;Agente;3906;Agente/617;44;4;48;
1703610115.4403;26/12/2023;14:01:56;IN;Agente;2014;Agente/611;31;3;34;
1703610115.4404;26/12/2023;14:01:56;IN;Agente;4502;Agente/604;37;5;42;
1703610117.4407;26/12/2023;14:01:58;IN;Agente;3708;Agente/610;12;16;28;
1703610119.4409;26/12/2023;14:02:00;IN;Agente;0414;Agente/607;14;3;17;
1703610123.4411;26/12/2023;14:02:03;IN;Agente;3410;Agente/616;1;4;5;
1703610130.4413;26/12/2023;14:02:11;IN;Agente;3607;Agente/613;34;3;37;
1703610131.4414;26/12/2023;14:02:11;IN;Agente;3410;Agente/631;22;5;27;
1703610140.4418;26/12/2023;14:02:20;IN;Agente;4006;Agente/616;28;4;32;
1703610142.4420;26/12/2023;14:02:23;IN;Agente;4501;Agente/610;13;15;28;
1703610146.4421;26/12/2023;14:02:27;IN;Agente;4117;Agente/607;12;4;16;
1703610155.4424;26/12/2023;14:02:35;IN;Agente;2017;Agente/604;14;11;25;
1703610156.4425;26/12/2023;14:02:36;IN;Agente;3610;Agente/631;19;11;30;
1703610158.4426;26/12/2023;14:02:39;IN;Agente;4218;Agente/607;14;14;28;
1703610160.4427;26/12/2023;14:02:40;IN;Agente;1410;Agente/614;20;12;32;
1703610161.4428;26/12/2023;14:02:41;IN;Agente;0211;Agente/617;42;15;57;
1703610161.4429;26/12/2023;14:02:42;IN;Agente;1403;Agente/611;29;2;31;
1703610162.4431;26/12/2023;14:02:43;IN;Agente;1806;Agente/604;24;25;49;
1703610164.4432;26/12/2023;14:02:45;IN;Agente;3407;Agente/613;16;11;27;
1703610182.4439;26/12/2023;14:03:03;IN;Agente;4019;Agente/614;18;15;33;
1703610190.4441;26/12/2023;14:03:10;IN;Agente;1811;Agente/610;11;3;14;
1703610191.4443;26/12/2023;14:03:12;IN;Agente;0416;Agente/616;13;2;15;
1703610192.4445;26/12/2023;14:03:13;IN;Agente;3906;Agente/607;18;2;20;
1703610192.4446;26/12/2023;14:03:13;IN;Agente;2704;Agente/611;37;11;48;
1703610200.4449;26/12/2023;14:03:20;IN;Agente;4501;Agente/631;28;12;40;
1703610200.4450;26/12/2023;14:03:21;IN;Agente;3406;Agente/610;33;12;45;
1703610208.4452;26/12/2023;14:03:29;IN;Agente;3819;Agente/613;29;3;32;
1703610212.4456;26/12/2023;14:03:33;IN;Agente;2005;Agente/616;35;2;37;
1703610226.4458;26/12/2023;14:03:46;IN;Agente;4004;Agente/604;42;3;45;
1703610245.4460;26/12/2023;14:04:05;IN;Agente;1801;Agente/617;55;4;59;
1703610250.4462;26/12/2023;14:04:10;IN;Agente;3714;Agente/614;37;3;40;
1703610252.4464;26/12/2023;14:04:13;IN;Agente;3604;Agente/613;19;10;29;
1703610253.4465;26/12/2023;14:04:14;IN;Agente;4503;Agente/607;12;3;15;
1703610259.4467;26/12/2023;14:04:20;IN;Agente;4218;Agente/631;13;15;28;
1703610259.4468;26/12/2023;14:04:20;IN;Agente;4104;Agente/611;20;4;24;
1703610263.4472;26/12/2023;14:04:23;IN;Agente;3608;Agente/610;18;5;23;
1703610264.4474;26/12/2023;14:04:25;IN;Agente;1008;Agente/616;5;1;6;
1703610267.4476;26/12/2023;14:04:28;IN;Agente;4114;Agente/604;11;10;21;
1703610269.4477;26/12/2023;14:04:30;IN;Agente;2206;Agente/607;14;10;24;
1703610271.4478;26/12/2023;14:04:31;IN;Agente;3805;Agente/616;18;14;32;
1703610272.4479;26/12/2023;14:04:32;IN;Agente;1415;Agente/614;29;26;55;
1703610276.4481;26/12/2023;14:04:37;IN;Agente;3402;Agente/607;17;28;45;
1703610277.4483;26/12/2023;14:04:38;IN;Agente;2305;Agente/610;19;27;46;
1703610285.4486;26/12/2023;14:04:45;IN;Agente;1802;Agente/604;11;10;21;
1703610288.4487;26/12/2023;14:04:48;IN;Agente;2317;Agente/611;12;15;27;
1703610292.4489;26/12/2023;14:04:53;IN;Agente;3602;Agente/631;18;12;30;
1703610294.4491;26/12/2023;14:04:54;IN;Agente;0218;Agente/613;31;3;34;
1703610297.4494;26/12/2023;14:04:58;IN;Agente;4502;Agente/617;104;25;129;
1703610301.4496;26/12/2023;14:05:02;IN;QUE;2316;VILLE-900;0;4;4;
1703610301.4497;26/12/2023;14:05:02;IN;Agente;3809;Agente/604;14;25;39;
1703610303.4500;26/12/2023;14:05:03;IN;Agente;1020;Agente/616;25;26;51;
1703610309.4502;26/12/2023;14:05:09;IN;Agente;1802;Agente/610;18;28;46;
1703610309.4503;26/12/2023;14:05:10;IN;Agente;1016;Agente/607;46;25;71;
1703610310.4504;26/12/2023;14:05:11;IN;Agente;0421;Agente/631;21;28;49;
1703610310.4505;26/12/2023;14:05:11;IN;Agente;1203;Agente/604;1;2;3;
1703610314.4507;26/12/2023;14:05:14;IN;Agente;3401;Agente/611;47;11;58;
1703610315.4508;26/12/2023;14:05:16;IN;Agente;1203;Agente/613;22;25;47;
1703610316.4509;26/12/2023;14:05:17;IN;Agente;4009;Agente/604;13;32;45;
1703610317.4510;26/12/2023;14:05:18;IN;Agente;3804;Agente/614;27;13;40;
1703610322.4512;26/12/2023;14:05:23;IN;Agente;2209;Agente/610;50;41;91;
1703610331.4517;26/12/2023;14:05:32;IN;Agente;2316;Agente/614;11;33;44;
1703610336.4521;26/12/2023;14:05:37;IN;Agente;3913;Agente/604;17;32;49;
1703610343.4523;26/12/2023;14:05:43;IN;Agente;2704;Agente/631;16;28;44;
1703610349.4525;26/12/2023;14:05:50;IN;Agente;4110;Agente/616;24;26;50;
1703610352.4526;26/12/2023;14:05:53;IN;Agente;2313;Agente/613;31;25;56;
1703610372.4531;26/12/2023;14:06:13;IN;Agente;2602;Agente/611;11;12;23;
1703610382.4534;26/12/2023;14:06:23;IN;Agente;1812;Agente/614;55;2;57;
1703610384.4537;26/12/2023;14:06:24;IN;Agente;3614;Agente/607;9;13;22;
1703610389.4538;26/12/2023;14:06:29;IN;Agente;3810;Agente/604;15;11;26;
1703610390.4539;26/12/2023;14:06:31;IN;Agente;4504;Agente/631;18;12;30;
1703610407.4543;26/12/2023;14:06:48;IN;Agente;4518;Agente/611;40;2;42;
1703610414.4545;26/12/2023;14:06:54;IN;Agente;4509;Agente/616;24;3;27;
1703610415.4547;26/12/2023;14:06:56;IN;Agente;2801;Agente/613;31;1;32;
1703610416.4549;26/12/2023;14:06:57;IN;Agente;3414;Agente/607;21;4;25;
1703610419.4551;26/12/2023;14:06:59;IN;Agente;1404;Agente/610;13;12;25;
1703610419.4552;26/12/2023;14:07:00;IN;Agente;4505;Agente/604;10;11;21;
1703610425.4553;26/12/2023;14:07:06;IN;Agente;4517;Agente/631;19;12;31;
1703610425.4554;26/12/2023;14:07:06;IN;Agente;1409;Agente/614;15;25;40;
